"Record_number","Study_number","Author","Site_name","YearsOfData","Latitude","Longitude","Elevation","Manipulation","Manipulation_level","Age_ecosystem","Age_disturbance","Species","Biome","Ecosystem_type","Ecosystem_state","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Rs_annual_err","Rs_wet","Rs_dry","RC_seasonal","RC_season","Model_type","Temp_effect","Model_output_units","Model_temp_min","Model_temp_max","Model_N","Model_R2","T_depth","Model_paramA","Model_paramB","Model_paramC","Model_paramD","Model_paramE","WC_effect","R10","Lat_Round","Long_Round","MAP_Del","MAT_Del","PAnnual_Del","TAnnual_Del","Year","PRECIP_SD","TAIR_SD","SPI","Study_TS_Annual","TS_Flag","Annual_TS_Coverage","TS_Source","TAIR1","TAIR2","TAIR3","TAIR4","TAIR5","TAIR6","TAIR7","TAIR8","TAIR9","TAIR10","TAIR11","TAIR12","Rs1","Rs2","Rs3","Rs4","Rs5","Rs6","Rs7","Rs8","Rs9","Rs10","Rs11","Rs12","Rs_bahn_Jan","Rs_bahn_Feb","Rs_bahn_Mar","Rs_bahn_Apr","Rs_bahn_May","Rs_bahn_Jun","Rs_bahn_Jul","Rs_bahn_Aug","Rs_bahn_Sep","Rs_bahn_Oct","Rs_bahn_Nov","Rs_bahn_Dec"
35,951,"Haynes","Haynes1",1,46.17,-89.67,NA,"None","",NA,31,"Pinus resinosa","Temperate","Forest","Managed",4.2,586,NA,NA,NA,"Soda lime",30,0.6,"Exclusion",483,20,NA,NA,NA,"","Exponential (other), R=a 10^(b(T-c))","Positive","g CO2/m2/hr",NA,NA,NA,0.8,10,0.158,0.023,0,NA,NA,"",1.68,46.25,-89.75,800.17,4.33,786,4.31,1992,140.295,0.888,-0.101,3.97,"",1,"Rs_Ts_Relationship",-8.6,-6.4,-3.9,2.5,13.2,15,15.6,15.7,12.5,6.5,-2.6,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.608807136041,323.351902728589,369.390669093411,519.374712648498,918.141759824051,1010.4929801764,1043.29666915397,1048.86656340069,884.550843246378,642.654570940887,395.865250759526,300.124563098682
37,951,"Haynes","Haynes1",1,46.17,-89.67,NA,"None","",NA,31,"Pinus resinosa","Temperate","Forest","Managed",4.2,586,NA,NA,NA,"Soda lime",30,0.6,"Exclusion",505,20,NA,NA,NA,"","Exponential (other), R=a 10^(b(T-c))","Positive","g CO2/m2/hr",NA,NA,NA,0.8,10,0.158,0.023,0,NA,NA,"",1.68,46.25,-89.75,800.17,4.33,780.1,3.73,1993,140.295,0.888,-0.143,3.97,"",1,"Rs_Ts_Relationship",-10.7,-10.6,-3.6,2.3,10.5,15,18.8,18.3,10,5.2,-3.2,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.182468725205,258.555500189084,375.33855772774,513.873190899059,795.196391917386,1010.4929801764,1237.10129308883,1204.60083769484,774.305422835587,599.675272078881,383.418320804814,309.867523233546
93,2037,"Irvine","Metiolus-O",1,44.42,-121.51,NA,"None","",NA,250,"Pinus ponderosa","Temperate","Forest","Natural",8.1,524,NA,NA,NA,"IRGA",30,0.92,"Extraction",499,32,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","umol CO2/m2/s",1,20,271,0.73,15,0.523,0.105,0,NA,NA,"",1.49,44.25,-121.75,1065.32,3.54,1130.6,3.33,1999,247.476,0.562,0.264,7.17,"TAIR_1",0.92,"MGRsD and TAIR_Del",-3.2,-3.1,-1.6,0.8,3.9,7.9,11.6,13.4,8.9,4,1.4,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.451332770287,171.249655128789,200.632116176491,258.483991421485,358.558369717871,546.951133679764,808.319469396087,977.480129028999,607.848980206056,362.363612925757,275.386058778473,154.092868566149
95,2037,"Irvine","Metiolus-O",1,44.42,-121.51,NA,"None","",NA,250,"Pinus ponderosa","Temperate","Forest","Natural",8.1,524,NA,NA,NA,"IRGA",30,0.92,"Extraction",597,45,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","umol CO2/m2/s",1,20,271,0.73,15,0.523,0.105,0,NA,NA,"",1.49,44.25,-121.75,1065.32,3.54,852.7,3.25,2000,247.476,0.562,-0.859,7.7,"TAIR_1",0.92,"MGRsD and TAIR_Del",-5.4,-2.5,-1.3,3.6,5.9,10,13.1,12.8,9.2,3.1,-4.8,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.332539427727,182.447537016677,207.087842529047,347.380723130565,442.847498364344,682.696339966075,947.008305328448,917.486405838182,627.407696700073,329.520267954566,143.116439804522,144.635279989264
97,2037,"Irvine","Metiolus-O",1,44.42,-121.51,NA,"None","",NA,250,"Pinus ponderosa","Temperate","Forest","Natural",8.1,524,NA,NA,NA,"IRGA",30,0.92,"Extraction",483,68,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","umol CO2/m2/s",1,20,271,0.73,15,0.523,0.105,0,NA,NA,"",1.49,44.25,-121.75,1065.32,3.54,935.7,3.54,2001,247.476,0.562,-0.524,7.7,"TAIR_1",0.92,"MGRsD and TAIR_Del",-4.5,-4.6,0,0.6,7.7,8.8,12.6,13.6,9.8,4,-0.4,-5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.721488036767,146.170239045534,237.550483571736,253.083725115765,535.524190905309,601.46585253859,898.318213269827,998.337467851918,668.433398491508,362.363612925757,227.728325415699,138.654948677633
104,4182,"Tate","Maruia",1.5,-42.22,172.25,400,"None","",NA,NA,"Nothofagus","Temperate","Forest","Natural",9.8,2000,NA,9.8,1520,"Alkali absorption",60,1,"Extraction",650,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g C/m2/hr",6,16,10,0.87,10,0.032,0.078,0,NA,NA,"",1.62,-42.25,172.25,1489.2,9.12,1521.4,8.67,1991,159.885,0.461,0.201,9.814,"",1,"MGRsD",14.1,13.5,12.9,9,6.2,2.7,2.3,5.4,7.1,8.8,9.8,12.2,2.904,2.28,2.184,1.632,NA,NA,NA,NA,NA,NA,NA,NA,1018.48130456072,971.668949625409,927.0082263055,682.743854791969,548.145301016269,416.574867619884,403.710371906255,514.812851586673,588.230853971157,672.11907491665,726.949287781999,877.491790413781
112,68,"Kucera","UM Prairie Station",1.8,38.95,-91.94,NA,"None","",NA,NA,"Andropogon gerardi; Andropogon scoparius","Temperate","Grassland","Natural",12.8,1000,NA,NA,NA,"IRGA",2.5,1,"Subtraction",457,NA,NA,NA,NA,"","Exponential (ln2), ln(R)=a+b ln(T-c)","Positive","mg CO2/m2/hr",-3,39,NA,0.89,5,-1.66,2.2,-10,NA,NA,"",3.21,38.75,-91.75,987.89,12.78,1296.5,12.06,1969,207.237,0.701,1.489,10.051,"",1,"MGRsD",-2.2,1.4,2.5,13.6,17.9,21.5,26.6,24.5,20.3,12.7,6,-0.1,0.242,0.049,0.404,0.821,1.635,2.11,2.782,2.532,2.036,1.343,0.754,0.372,49.6049250845717,114.832624530481,140.783548597115,574.162982804158,831.42219405331,1087.43106630576,1515.48321785367,1329.8108996946,997.911228676354,526.847667062957,243.045450202737,84.0512472729416
114,1078,"Lamade","Ouidah",1,6.38,2.13,NA,"None","",NA,20,"Elaeis guineensis","Tropical","Forest","Managed",27,950,NA,NA,NA,"IRGA",0.04,0.08,"Extraction",1610,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",20,33,11,0.76,15,0.62,0.07,0,NA,NA,"",NA,6.25,2.25,898.23,26.96,716.4,26.98,1993,225.756,0.391,-0.02,24.568,"",0.08,"MGRsD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,3845,"Gough","University of Michigan Biological Station",1,45.59,-84.72,NA,"None","",NA,6,"Populus grandidentata","Temperate","Forest","Natural",5.5,817,NA,NA,NA,"IRGA",21,0.58,"Extraction",675,54,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","umol CO2/m2/s",NA,NA,NA,0.97,NA,0.763,0.106,0,NA,NA,"",2.2,45.75,-84.75,748.46,5.52,740.6,5.62,2004,108.252,1.054,-0.073,8.48,"",0.58,"Rs_Ts_Relationship",-11.2,-6.4,-1.2,3,7.9,13.4,17.7,16.7,17.1,9.6,4.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.26545514093,175.569122186469,305.579295288036,478.096877225598,805.947129318723,1448.32985001613,2290.2761160552,2058.75202269093,2148.41195790959,966.026458874198,549.142243718485,239.150433782628
134,3845,"Gough","University of Michigan Biological Station",1,45.59,-84.72,NA,"None","",NA,24,"Populus grandidentata","Temperate","Forest","Natural",5.5,817,NA,NA,NA,"IRGA",21,0.58,"Extraction",782,51,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","umol CO2/m2/s",NA,NA,NA,0.97,NA,0.588,0.136,0,NA,NA,"",2.29,45.75,-84.75,748.46,5.52,740.6,5.62,2004,108.252,1.054,-0.073,8.48,"",0.58,"Rs_Ts_Relationship",-11.2,-6.4,-1.2,3,7.9,13.4,17.7,16.7,17.1,9.6,4.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7852153253874,111.392285287663,226.801900793052,402.768289567902,787.103689612168,1669.69990680622,3005.97457664398,2621.81659336313,2769.20754313482,993.07726704017,481.119727445599,165.602085047795
135,3845,"Gough","University of Michigan Biological Station",1,45.59,-84.72,NA,"None","",NA,50,"Populus grandidentata","Temperate","Forest","Natural",5.5,817,NA,NA,NA,"IRGA",21,0.58,"Extraction",782,72,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","umol CO2/m2/s",NA,NA,NA,0.96,NA,0.877,0.107,0,NA,NA,"",2.56,45.75,-84.75,748.46,5.52,740.6,5.62,2004,108.252,1.054,-0.073,8.48,"",0.58,"Rs_Ts_Relationship",-11.2,-6.4,-1.2,3,7.9,13.4,17.7,16.7,17.1,9.6,4.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.728386257032,200.657438783371,351.076352905119,551.604050708663,934.453353315,1688.57390663483,2681.74813343935,2408.22767036689,2514.11836266986,1121.97294146887,634.401242875382,274.122418499147
136,3845,"Gough","University of Michigan Biological Station",1,45.59,-84.72,NA,"None","",NA,56,"Populus grandidentata","Temperate","Forest","Natural",5.5,817,NA,NA,NA,"IRGA",21,0.58,"Extraction",1090,65,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","umol CO2/m2/s",NA,NA,NA,0.98,NA,0.978,0.122,0,NA,NA,"",3.31,45.75,-84.75,748.46,5.52,740.6,5.62,2004,108.252,1.054,-0.073,8.48,"",0.58,"Rs_Ts_Relationship",-11.2,-6.4,-1.2,3,7.9,13.4,17.7,16.7,17.1,9.6,4.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.833109685672,203.297833024986,384.713084568783,643.978140094721,1174.6116972977,2306.10746382638,3907.87544782393,3456.77150557063,3630.60239154823,1446.9495511441,755.304683068288,290.145517489672
137,3845,"Gough","University of Michigan Biological Station",1,45.59,-84.72,NA,"None","",NA,68,"Populus grandidentata","Temperate","Forest","Natural",5.5,817,NA,NA,NA,"IRGA",21,0.58,"Extraction",930,66,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","umol CO2/m2/s",NA,NA,NA,0.97,NA,0.995,0.109,0,NA,NA,"",2.96,45.75,-84.75,748.46,5.52,740.6,5.62,2004,108.252,1.054,-0.073,8.48,"",0.58,"Rs_Ts_Relationship",-11.2,-6.4,-1.2,3,7.9,13.4,17.7,16.7,17.1,9.6,4.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.903351985335,224.898112713897,397.624537639089,630.038108514807,1077.8940332737,1969.43454446222,3154.96514465764,2827.48846176489,2954.18936979038,1298.62990345038,726.505088606793,309.034959260054
141,316,"Nakane 1983","Fuchu",1,34.38,132.45,NA,"None","",NA,80,"Pinus densiflora","Temperate","Forest","Unmanaged",15,1544,NA,NA,NA,"KOH trap",15,1,"Comparison",1299,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",4,30,NA,NA,NA,133,0.09,0,NA,NA,"",2.06,34.25,132.25,1455.51,16.09,1971.3,15.21,1980,259.858,0.471,0.05,13.719,"",1,"MGRsD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,1665,"Ohashi","Kyushu Forest Research and Instruction Station",2,32.82,130.73,NA,"None","",NA,10,"Cryptomeria japonica","Temperate","Forest","Managed",16.2,1970,NA,NA,NA,"IRGA",30,1,"Comparison",618,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","mg CO2/m2/hr",4,32,NA,0.92,0,4.38,0.062,0,NA,NA,"",0.94,32.75,130.75,1878.07,16.74,1914.1,16.85,1997,329.079,0.54,0.109,16.646,"",1,"MGRsD",4.9,7,11.4,15.7,20.4,23.9,26.6,27.9,23.4,17.8,14.5,8.7,NA,NA,NA,1.406,1.636,1.928,3.45,2.603,1.861,1.321,1.136,1.229,310.651417892177,354.098286746855,465.842521713295,609.04203040681,816.36441376823,1015.39465724475,1201.51267060309,1302.93128634771,984.235542409624,694.221004968117,565.146800207762,393.682080296061
174,1382,"Russell","BOREAS SSA-OA",1,53.63,-106.2,NA,"None","",NA,70,"Populus tremuloides","Boreal","Forest","Natural",0.5,406,NA,0.8,482,"IRGA",7,0.5,"Subtraction",905,NA,NA,NA,NA,"","Exponential (2nd order), R=exp(a+b(T-d)+c(T-d)^2)","Positive","mg CO2/m2/s",0,17,10,0.87,10,-3.243,0.136,0,0,NA,"None",3.41,53.75,-106.25,466.77,-0.03,442.3,-0.28,1994,98.814,1.161,-0.248,1.36,"TAIR_6",0.5,"MGRsD and TAIR_Del",-24.2,-22.2,-3.5,2.3,8.6,13.8,15.8,14.3,11.8,3.6,-8.2,-15.5,NA,NA,NA,1.153,2.436,3.281,7.463,5.335,2.72,NA,NA,NA,14.7759718308021,19.4232564946345,250.486347108683,553.611920340965,1310.14180244661,2667.53348614739,3506.51637014219,2856.28393769838,2029.28894338203,661.30731520803,131.729784389481,48.5498748257412
187,1891,"Savage","Harvard Forest-Prospect Hill-WD1",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",750,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.67,10,85338.13,346.8,1,232.5,NA,"Positive",2.1,42.75,-72.25,1077.37,7.47,1075.7,6.86,1995,167.449,0.73,-0.01,7.93,"",1,"MGRsD",-3.1,-6.9,1.5,4.2,11.3,17.5,20.6,19.2,13.2,9.6,0.9,-5.7,NA,NA,NA,2.163,3.276,NA,4.236,NA,2.927,1.386,NA,0.385,85.9382619786588,30.1202240393433,237.354784535537,390.995143892759,1133.88400719581,2322.30781801681,3147.30461523598,2754.30621653312,1437.50288305671,903.157215074135,210.569563260432,42.9890746245859
188,1891,"Savage","Harvard Forest-Prospect Hill-WD2",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",710,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.67,10,81278.54,346.8,1,232.5,NA,"Positive",2,42.75,-72.25,1077.37,7.47,1075.7,6.86,1995,167.449,0.73,-0.01,7.93,"",1,"MGRsD",-3.1,-6.9,1.5,4.2,11.3,17.5,20.6,19.2,13.2,9.6,0.9,-5.7,NA,NA,NA,2.163,3.276,NA,4.236,NA,2.927,1.386,NA,0.385,81.8285838120438,28.6798362044254,226.004173605221,372.297253464075,1079.66021629573,2211.25207269311,2996.79646248635,2622.5917524325,1368.75964719268,859.967075986464,200.499856045502,40.9332818110017
189,1891,"Savage","Harvard Forest-Prospect Hill-MD1",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",701,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.67,10,78105.02,346.8,1,232.5,NA,"Positive",1.92,42.75,-72.25,1077.37,7.47,1075.7,6.86,1995,167.449,0.73,-0.01,7.93,"",1,"MGRsD",-3.1,-6.9,1.5,4.2,11.3,17.5,20.6,19.2,13.2,9.6,0.9,-5.7,NA,NA,NA,2.163,3.276,NA,4.236,NA,2.927,1.386,NA,0.385,78.6166774856463,27.5541055238527,217.133138556366,357.68397472949,1037.28177935437,2124.45679663339,2879.16727879065,2519.65071827573,1315.03358271337,826.211955670573,192.629907354302,39.3265832628396
190,1891,"Savage","Harvard Forest-Prospect Hill-MD2",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",670,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.67,10,71689.5,346.8,1,232.5,NA,"Positive",1.76,42.75,-72.25,1077.37,7.47,1075.7,6.86,1995,167.449,0.73,-0.01,7.93,"",1,"MGRsD",-3.1,-6.9,1.5,4.2,11.3,17.5,20.6,19.2,13.2,9.6,0.9,-5.7,NA,NA,NA,2.163,3.276,NA,4.236,NA,2.927,1.386,NA,0.385,72.1257401263278,25.2791178409907,199.20567524861,328.152018551044,951.639250706664,1949.05233500318,2641.4506129211,2311.61731489671,1206.45864818563,757.996276487783,176.725538177719,36.0796082356678
191,1891,"Savage","Harvard Forest-Prospect Hill-VPD",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",550,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.64,10,49086.76,338.2,1,232.9,NA,"Negative",1.36,42.75,-72.25,1077.37,7.47,1075.7,6.86,1995,167.449,0.73,-0.01,7.93,"",1,"MGRsD",-3.1,-6.9,1.5,4.2,11.3,17.5,20.6,19.2,13.2,9.6,0.9,-5.7,NA,NA,NA,2.163,3.276,NA,4.236,NA,2.927,1.386,NA,0.385,56.2846088372069,19.7776114219865,154.693002990644,253.991400849561,730.038974349447,1484.07482184293,2004.22445829928,1756.71666221079,923.357633224536,582.723622630927,137.332427157036,28.2111067891424
192,1891,"Savage","Harvard Forest-Prospect Hill-WD1",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",790,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.67,10,85338.13,346.8,1,232.5,NA,"Positive",2.1,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515,7.86,"",1,"MGRsD",-6.7,-5.5,-2.4,5.8,11.1,17.9,19.3,19.4,14.7,7.5,-0.1,-0.4,NA,0.075,0.265,NA,1.071,NA,3.685,3.413,NA,1.912,0.718,NA,32.0160513277608,45.5072943269842,101.901864692337,511.358074979914,1104.79509569089,2419.58403638391,2781.24745802274,2808.36110207372,1713.77852767948,666.91010169816,171.120055912652,160.471700830933
193,1891,"Savage","Harvard Forest-Prospect Hill-WD2",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",790,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.67,10,81278.54,346.8,1,232.5,NA,"Positive",2,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515,7.86,"",1,"MGRsD",-6.7,-5.5,-2.4,5.8,11.1,17.9,19.3,19.4,14.7,7.5,-0.1,-0.4,NA,0.075,0.265,NA,1.071,NA,3.685,3.413,NA,1.912,0.718,NA,30.4850025947111,43.3310770099086,97.0287865217846,486.904274452867,1051.96237393452,2303.87641724348,2648.2446291195,2674.06166385574,1631.82343532065,635.017603281976,162.936874853803,152.797737801191
194,1891,"Savage","Harvard Forest-Prospect Hill-MD1",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",750,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.67,10,78105.02,346.8,1,232.5,NA,"Positive",1.92,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515,7.86,"",1,"MGRsD",-6.7,-5.5,-2.4,5.8,11.1,17.9,19.3,19.4,14.7,7.5,-0.1,-0.4,NA,0.075,0.265,NA,1.071,NA,3.685,3.413,NA,1.912,0.718,NA,29.2884161681501,41.6302610615669,93.2202472711502,467.79248189078,1010.67112280236,2213.44548351525,2544.2966774153,2569.10035113104,1567.77168504829,610.092119272134,156.541334875396,146.800175606663
195,1891,"Savage","Harvard Forest-Prospect Hill-MD2",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",780,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.67,10,71689.5,346.8,1,232.5,NA,"Positive",1.76,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515,7.86,"",1,"MGRsD",-6.7,-5.5,-2.4,5.8,11.1,17.9,19.3,19.4,14.7,7.5,-0.1,-0.4,NA,0.075,0.265,NA,1.071,NA,3.685,3.413,NA,1.912,0.718,NA,26.8702361994555,38.1930843015589,85.5235752034747,429.169484910685,927.225686556594,2030.69372598406,2334.22839566121,2356.98416939544,1438.32958539685,559.720240731065,143.616596368025,134.679709890292
196,1891,"Savage","Harvard Forest-Prospect Hill-VPD",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",400,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.64,10,49086.76,338.2,1,232.9,NA,"Negative",1.36,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515,7.86,"",1,"MGRsD",-6.7,-5.5,-2.4,5.8,11.1,17.9,19.3,19.4,14.7,7.5,-0.1,-0.4,NA,0.075,0.265,NA,1.071,NA,3.685,3.413,NA,1.912,0.718,NA,21.0207858824517,29.8600575368725,66.6960498325666,331.515414867115,711.487158216468,1545.52400174658,1773.69916086713,1790.78801695687,1098.82087091577,431.434808542231,111.730710649533,104.812819903106
198,1891,"Savage","Howland-MWD1",1,45.2,-68.73,80,"None","",NA,NA,"Picea rubens; Tsuga canadensis","Temperate","Forest","Natural",5.5,1000,NA,NA,NA,"IRGA",10,1,"",820,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.82,10,90468.04,415.1,1,220.8,NA,"Positive",2.69,45.25,-68.75,1021.04,5.87,1170.4,6.26,1996,178.117,0.742,0.839,7.63,"",1,"MGRsD",-8.7,-6.8,-2.3,5.1,10.7,17.4,19.2,19.1,14.4,7.1,0.7,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2833893281585,103.328921888064,235.904734216528,691.940741562098,1320.53200181975,2496.32606066835,2902.46089197505,2878.8300187822,1906.95737265021,883.867357324336,378.376668020039,300.828288435407
199,1891,"Savage","Howland-MWD2",1,45.2,-68.73,80,"None","",NA,NA,"Picea rubens; Tsuga canadensis","Temperate","Forest","Natural",5.5,1000,NA,NA,NA,"IRGA",10,1,"",740,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.82,10,73771.689,415.1,1,220.8,NA,"Positive",2.22,45.25,-68.75,1021.04,5.87,1170.4,6.26,1996,178.117,0.742,0.839,7.63,"",1,"MGRsD",-8.7,-6.8,-2.3,5.1,10.7,17.4,19.2,19.1,14.4,7.1,0.7,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4345674920357,84.1662492657706,192.155461416241,563.618160988334,1075.63520065554,2033.37456378825,2364.19041691697,2344.94196326842,1553.30614732967,719.951383940951,308.205528278188,245.038738893243
200,1891,"Savage","Howland-VPD1",1,45.2,-68.73,80,"None","",NA,NA,"Picea rubens; Tsuga canadensis","Temperate","Forest","Natural",5.5,1000,NA,NA,NA,"IRGA",10,1,"",500,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.81,10,58789.954,391,1,225.6,NA,"Negative",1.53,45.25,-68.75,1021.04,5.87,1170.4,6.26,1996,178.117,0.742,0.839,7.63,"",1,"MGRsD",-8.7,-6.8,-2.3,5.1,10.7,17.4,19.2,19.1,14.4,7.1,0.7,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6660358048808,41.1880806751662,107.74321961515,366.245878416875,751.757845643427,1509.78000414713,1777.88819087429,1762.22429429499,1125.69519076254,481.575575031827,185.131705421712,142.465899511281
201,1891,"Savage","Howland-VPD2",1,45.2,-68.73,80,"None","",NA,NA,"Picea rubens; Tsuga canadensis","Temperate","Forest","Natural",5.5,1000,NA,NA,NA,"IRGA",10,1,"",460,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.81,10,49372.146,391,1,225.6,NA,"Negative",1.28,45.25,-68.75,1021.04,5.87,1170.4,6.26,1996,178.117,0.742,0.839,7.63,"",1,"MGRsD",-8.7,-6.8,-2.3,5.1,10.7,17.4,19.2,19.1,14.4,7.1,0.7,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5341753914272,34.5573956195687,90.3981201486709,307.285591050118,630.735709364532,1266.72726785456,1491.67391566381,1478.53167979942,944.474552262443,404.048875167183,155.328179441994,119.53095096945
202,1891,"Savage","Harvard Forest-Prospect Hill-WD1",1,42.53,-72.18,340,"None","",NA,60,"Acer rubrum; Quercus rubra","Temperate","Forest","Natural",8.5,1050,NA,NA,NA,"IRGA",10,1,"",640,NA,NA,NA,NA,"","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","mg C/m2/hr",0,25,NA,0.67,10,85338.13,346.8,1,232.5,NA,"Positive",2.1,42.75,-72.25,1077.37,7.47,912,6.53,1997,167.449,0.73,-0.988,7.765,"",1,"MGRsD",-6.4,-2,-1.6,4.7,10.1,17.8,19.1,18.1,14,6.9,0.6,-2.9,0.293,NA,0.25,0.673,NA,1.441,NA,2.976,2.206,NA,1.012,NA,35.0389248661058,112.010916327686,122.884169541119,426.067940399314,967.189448567818,2395.01570398528,2727.53700267071,2469.22176079814,1580.69689527389,608.556669971116,198.073516531492,90.2835336223531
