Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rs_max,Rs_maxday,Rs_min,Rs_minday,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,Model_type,Temp_effect,Model_output_units,Model_temp_min,Model_temp_max,Model_N,Model_R2,T_depth,Model_paramA,Model_paramB,Model_paramC,Model_paramD,Model_paramE,WC_effect,R10,Q10_0_10,Q10_5_15,Q10_10_20,Q10_0_20,Q10_other1,Q10_other1_temp_min,Q10_other1_temp_max,Q10_other2,Q10_other2_temp_min,Q10_other2_temp_max,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,Lat_Adj,Long_Adj,Lat_Round,Long_Round,MAP_Del,MAT_Del,PAnnual_Del,TAnnual_Del,Year,PRECIP_SD,TAIR_SD,SPI
699,00:00.0,986,Pi?Òol,,,BBL,Spain,,Prades,1991,1,41.22,0.92,975,None,,,40,Quercus ilex,Mediterranean,Forest,Unmanaged,Deciduous,Aggrading,Xerochrepts w/ Xerothents,Dry,1.26,,,,,12,547,,,665,IRGA,14,1,,1069,193,,,,,,,,,,,,,,,,,,,"Exponential (log2), log(R)=a+b log(T-c)",Positive,mg CO2/m2/hr,3,21,25,0.28,10,1.33,0.68,0,,,None,0.65,,2.11,1.6,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,-0.22,0.08,41.25,0.75,454.48,13.56,435,13.25,1991,109.972,0.567,-0.177
700,00:00.0,986,Pi?Òol,,,BBL,Spain,,Prades,1991,1,41.22,0.92,700,None,,,40,Quercus ilex,Mediterranean,Forest,Unmanaged,Deciduous,Aggrading,Xerochrepts w/ Xerothents,Dry,1.32,,,,,12,547,,,665,IRGA,14,1,,657,142,,,,,,,,,,,,,,,,,,,"Exponential (log2), log(R)=a+b log(T-c)",Positive,mg CO2/m2/hr,1,20,25,0.17,10,1.52,0.3,0,,,Positive,0.42,,1.39,1.23,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,-0.22,0.08,41.25,0.75,454.48,13.56,435,13.25,1991,109.972,0.567,-0.177
701,00:00.0,986,Pi?Òol,,,BBL,Spain,,Montseny,1991,1,41.77,2.35,670,None,,,40,Quercus ilex,Mediterranean,Forest,Unmanaged,Deciduous,Aggrading,Xerochrepts w/ Xerothents,Dry,1.43,,,,,12,902,,,908,IRGA,14,1,,727,87,,,,,,,,,,,,,,,,,,,"Exponential (log2), log(R)=a+b log(T-c)",Positive,mg CO2/m2/hr,4,22,25,0.72,10,0.02,1.74,0,,,Mixed,0.36,,6.76,3.34,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,0.23,-0.35,41.75,2.25,810.72,12.24,994.1,11.67,1991,168.931,0.813,1.086
114,00:00.0,1078,Lamade,,,BBL,Benin,,Ouidah,1993,1,6.38,2.13,,None,,,20,Elaeis guineensis,Tropical,Forest,Managed,Evergreen,Mature,Ferrasol,Dry,1.5,,,,,27,950,,,,IRGA,0.04,0.08,Extraction,1610,,,,,,,,1111,499,0.69,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,20,33,11,0.76,15,0.62,0.07,0,,,,,,,2,,2,20,33,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,-0.13,6.25,2.25,898.23,26.96,716.4,26.98,1993,,,
3252,00:00.0,1093,Nakane,,"Q03,Q10",BBL,Japan,Hiroshima,Yoshiwa,1992.5,1,34.18,132.13,705,None,,,102,Quercus serrata,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,12.1,2174,,,,Soda lime,20,1,,940,,,,,,,,,,0.51,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,3,22,,0.84,0,84.67,0.115,0,,,,1.69,3.16,3.16,3.16,3.16,,,,,,,,,,,,,,,,,,,,,,11325,,,,610,,,"Table and text disagree on annual Rs, but figure seems to agree with text",-0.18,-0.13,34.25,132.25,1775,14.7,2331.3,14.19,1993,,,
706,00:00.0,1099,Paludan,,,BBL,Denmark,,Voldby Stream-LN,1993.5,1,56.23,9.82,46,None,,,,"Alnus spp., Salix spp.",Temperate,Wetland,Unmanaged,Deciduous,Mature,Organic,Wet,,,,,,7.8,720,,,,Gas chromatography,30,1,,229,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",,mmol CO2/m2/hr,0.7,12.7,,0.69,,1.103,0.093,0,,,,0.78,2.53,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,0.18,56.25,9.75,636.93,7.39,400.8,7.95,1994,165.744,0.792,-1.425
707,00:00.0,1099,Paludan,,,BBL,Denmark,,Voldby Stream-LF,1993.5,1,56.23,9.82,46,None,,,,"Alnus spp., Salix spp.",Temperate,Wetland,Unmanaged,Deciduous,Mature,Organic,Wet,,,,,,7.8,720,,,,Gas chromatography,30,1,,98,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",,mmol CO2/m2/hr,2.1,13.7,,0.39,,0.539,0.076,0,,,,0.32,2.14,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23,0.18,56.25,9.75,636.93,7.39,400.8,7.95,1994,165.744,0.792,-1.425
396,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Ilomantsi-I23,1991,1,62.77,30.97,,None,,,,,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,650,,,,IRGA,21,1,,551,,47,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.58,2,4.474,0.091,-0.009,38,,Negative,3.58,2.48,2.48,2.48,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.23,0.03,62.75,30.75,674.06,1.96,799.3,2.62,1991,85.428,1.117,1.466
399,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Ilomantsi-I26,1991,1,62.77,30.97,,None,,,,,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,650,,,,IRGA,21,1,,154,,21,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.77,2,3.144,0.153,,10,,Negative,2.48,4.62,4.62,4.62,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.23,0.03,62.75,30.75,674.06,1.96,799.3,2.62,1991,85.428,1.117,1.466
376,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Ilomantsi-I3,1991,1,62.77,30.97,,None,,,,,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,650,,,,IRGA,21,1,,111,,23,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.42,2,2.896,0.094,-0.04,12,,Negative,0.66,2.56,2.56,2.56,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.23,0.03,62.75,30.75,674.06,1.96,799.3,2.62,1991,85.428,1.117,1.466
377,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Lakkasuo-L4,1991,1,61.78,24.3,,None,,,,Sedges,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,700,,,,IRGA,21,1,,178,,35,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.65,2,3.437,0.057,-0.044,11,,Negative,0.78,1.77,1.77,1.77,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.22,-0.3,61.75,24.25,590.34,3.33,602.5,3.77,1991,84.841,1.062,0.143
379,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Ilomantsi-I6,1991,1,62.77,30.97,,None,,,,Sphagnum fuscum,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,650,,,,IRGA,21,1,,101,,49,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.64,2,2.85,0.097,-0.032,16,,Negative,0.63,2.64,2.64,2.64,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.23,0.03,62.75,30.75,674.06,1.96,799.3,2.62,1991,85.428,1.117,1.466
381,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Lakkasuo-L8,1991,1,61.78,24.3,,None,,,,,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,700,,,,IRGA,21,1,,152,,17,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.66,2,3.436,0.074,-0.028,15,,Negative,0.99,2.1,2.1,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.22,-0.3,61.75,24.25,590.34,3.33,602.5,3.77,1991,84.841,1.062,0.143
383,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Lakkasuo-L10,1991,1,61.78,24.3,,None,,,,,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,700,,,,IRGA,21,1,,292,,44,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.53,2,4.029,0.064,-0.028,12,,Negative,1.76,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.22,-0.3,61.75,24.25,590.34,3.33,602.5,3.77,1991,84.841,1.062,0.143
385,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Lakkasuo-L12,1991,1,61.78,24.3,,None,,,,,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,700,,,,IRGA,21,1,,343,,22,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.61,2,4.132,0.088,-0.014,22,,Negative,2.56,2.41,2.41,2.41,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.22,-0.3,61.75,24.25,590.34,3.33,602.5,3.77,1991,84.841,1.062,0.143
387,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Ilomantsi-I14,1991,1,62.77,30.97,,None,,,,,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,650,,,,IRGA,21,1,,285,,5,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.52,2,3.561,0.137,,15,,Negative,3.21,3.94,3.94,3.94,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.23,0.03,62.75,30.75,674.06,1.96,799.3,2.62,1991,85.428,1.117,1.466
392,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Lakkasuo-L19,1991,1,61.78,24.3,,None,,,,,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,700,,,,IRGA,21,1,,190,,3,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.56,2,3.603,0.108,,2,,Negative,2.5,2.94,2.94,2.94,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.22,-0.3,61.75,24.25,590.34,3.33,602.5,3.77,1991,84.841,1.062,0.143
393,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Lakkasuo-L20,1991,1,61.78,24.3,,None,,,30,,Boreal,Wetland,Unmanaged,,Aggrading,Organic,Wet,,,,,,3,700,,,,IRGA,21,1,,326,,42,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.68,2,4.183,0.071,-0.021,30,,Negative,1.64,2.03,2.03,2.03,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.22,-0.3,61.75,24.25,590.34,3.33,602.5,3.77,1991,84.841,1.062,0.143
394,00:00.0,1116,Silvola,,"Q03,Q10",BBL,Finland,,Lakkasuo-L21,1991,1,61.78,24.3,,None,,,,,Boreal,Wetland,Natural,,Mature,Organic,Wet,,,,,,3,700,,,,IRGA,21,1,,252,,25,,,,,,,,,,,,,,,,,,Other,Positive,mg CO2/m2/hr,5,32,,0.41,2,4.181,0.053,-0.018,20,,Negative,1.8,1.7,1.7,1.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10s and R10s calculated based on mean water table depth,0.22,-0.3,61.75,24.25,590.34,3.33,602.5,3.77,1991,84.841,1.062,0.143
544,00:00.0,1118,Simmons,,Q01,BBL,USA,Maine,Simmons-8,1993.5,1.5,45.03,-68.77,50,None,,,100,Acer rubrum-Betula canadensis,Temperate,Forest,Natural,Deciduous,Mature,Spodosols,Dry,1.39,22.9,,,,5.1,920,,5.1,920,Gas chromatography,30,0.5,,478,,,,,,,114,,,,,,,,,,,,,"Exponential (ln1), ln(R)=a+b(T-c)",Positive,g CO2/m2/hr,0,25,,0.54,7.5,-3.05,0.098,0,,,None,0.8,2.67,2.67,2.67,2.67,,,,,,,,,,,,,,,119,,,,,24.1,,,,,,,,,Annual Rs estimated from Figure 4,-0.03,-0.23,45.25,-68.75,1021.04,5.87,955.9,5.7,1994,178.117,0.742,-0.366
3236,00:00.0,1120,Son,,,BBL,South Korea,Kyonggi,Yangpyeong,1995,1,37.5,126.75,,None,,,40,Pinus rigida,Temperate,Forest,Managed,Evergreen,Mature,Sandy clay loam,Dry,,,,,,,,,,,Soda lime,30,1,Exclusion,732,,,,,,,,25,707,0.03,,,,1.2,2.52,,,,,"Exponential (other), R=a 10^(b(T-c))",Positive,g CO2/m2/hr,0,30,,0.62,15,0.105,0.032,0,,,,1.39,2.11,2.11,2.11,2.11,,,,,,,,,,,,,,,,,,,,64.8,,,,,,706,,,,0.5,0.25,37.75,126.75,1322.51,12.07,1358.6,11.87,1995,272.692,0.556,0.132
3237,00:00.0,1120,Son,,,BBL,South Korea,Kyonggi,Yangpyeong,1995,1,37.5,126.75,,None,,,40,Larix leptolepis,Temperate,Forest,Managed,Deciduous,Mature,Sandy clay loam,Dry,,,,,,,,,,,Soda lime,30,1,Exclusion,646,,,,,,,,27,620,0.04,,,,1.13,2.17,,,,,"Exponential (other), R=a 10^(b(T-c))",Positive,g CO2/m2/hr,3,25,,0.45,15,0.09,0.032,0,,,,1.19,2.09,2.09,2.09,2.09,,,,,,,,,,,,,,,,,,,,55.5,,,,,,608,,,,0.5,0.25,37.75,126.75,1322.51,12.07,1358.6,11.87,1995,272.692,0.556,0.132
556,00:00.0,1207,Mallik,,,BBL,Canada,Ontario,Eskwanonwatin Lake-4,1994,1,49.17,-88.65,,None,,,80,Populus tremuloides-Abies balsamea,Boreal,Forest,Natural,Deciduous,Aggrading,Ortho Humo-Ferric Podzol,Dry,,,,,,5.5,842,480,,,IRGA,30,0.42,,670,,,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Positive,g CO2/m2/hr,5,20,,0.45,5,0.08,0.05,0,,,Positive,1.01,1.99,1.66,1.5,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17,-0.35,49.25,-88.75,765.6,1.66,772.5,1.12,1994,114.609,1.174,0.06
1460,00:00.0,1216,Nakane,,,BBL,Canada,Saskatchewan,BOREAS SSA-OBS,1994.5,1,53.92,-105.08,,None,,,98,Picea mariana,Boreal,Forest,Natural,Evergreen,Mature,,Dry,,,,,,1.5,389,,,,Alkali absorption,10,0.42,,368,,,,,,,153,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,5,14,,,0,165,0.107,0,,,,3.04,,2.92,2.92,,28.79,0,5,,,,,,,399.5,155,244.5,117.5,,90.5,,,,5.6,36,,6695,1500,419,148,,,,,0.08,0.08,53.75,-105.25,449.26,0.55,412.6,0.19,1995,79.512,1.131,-0.461
1461,00:00.0,1216,Nakane,,,BBL,Canada,Saskatchewan,BOREAS SSA-OBS,1994.5,1,53.92,-105.08,,None,,,128,Picea mariana,Boreal,Forest,Natural,Evergreen,Mature,,Wet,,,,,,1.5,389,,,,Alkali absorption,10,0.42,,283,,,,,,,120,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,5,14,,,0,152,0.093,0,,,,2.43,,2.53,2.53,,131.63,0,5,,,,,,,399.5,155,244.5,117.5,,55.5,,,,5.6,36,,5030,1100,419,148,,,,,0.08,0.08,53.75,-105.25,449.26,0.55,412.6,0.19,1995,79.512,1.131,-0.461
730,00:00.0,1286,Conant,,Q01,BBL,USA,Arizona,Deadman's Wash,1994,1.5,35.43,-111.62,1987,None,,,,Ceratoides lanata,Temperate,Desert,Unmanaged,Deciduous,Mature,Aridic Argiustolls,Dry,,,,,,8.5,310,,,,Alkali absorption,14,0.58,,249,,,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Negative,g C/m2/yr,,,5,0.9,,899.5,-60.69,0,,,Positive,0.77,,,,,,,,,,,,,,,,,,,4.1,,,,,,,700,,700,,100,6800,,Carbon stocks estimated from figure 2,-0.43,-0.38,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237
731,00:00.0,1286,Conant,,Q01,BBL,USA,Arizona,Deadman's Wash,1994,1.5,35.43,-111.62,2040,None,,,,Ceratoides lanata; Juniperus monosperma; Pinus edulis,Temperate,Desert,Unmanaged,Deciduous,Mature,Aridic Argiustolls,Dry,,,,,,7.9,350,,,,Alkali absorption,14,0.58,,265,,,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Negative,g C/m2/yr,,,5,0.9,,899.5,-60.69,0,,,Positive,0.77,,,,,,,,,,,,,,,,,,,28.5,,,,,,,800,,300,,300,8100,,Carbon stocks estimated from figure 2,-0.43,-0.38,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237
732,00:00.0,1286,Conant,,Q01,BBL,USA,Arizona,Deadman's Wash,1994,1.5,35.43,-111.62,2126,None,,,165,Juniperus monosperma; Pinus edulis,Temperate,Forest,Unmanaged,Evergreen,Mature,Aridic Argiustolls; Typic Argiborolls,Dry,,,,,,7.1,410,,,,Alkali absorption,14,0.58,,294,,,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Negative,g C/m2/yr,,,5,0.9,,899.5,-60.69,0,,,Positive,0.77,,,,,,,,,,,,,,,,,,,79.6,,,,,,,2100,,750,,700,8150,,Carbon stocks estimated from figure 2,-0.43,-0.38,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237
733,00:00.0,1286,Conant,,Q01,BBL,USA,Arizona,Deadman's Wash,1994,1.5,35.43,-111.62,2179,None,,,,Juniperus monosperma; Pinus edulis; Pinus ponderosa,Temperate,Forest,Unmanaged,Evergreen,Mature,Typic Argiborolls,Dry,,,,,,6.3,450,,,,Alkali absorption,14,0.58,,350,,,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Negative,g C/m2/yr,,,5,0.9,,899.5,-60.69,0,,,Positive,0.77,,,,,,,,,,,,,,,,,,,57.8,,,,,,,2400,,800,,1.00E+03,11200,,Carbon stocks estimated from figure 2,-0.43,-0.38,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237
734,00:00.0,1286,Conant,,Q01,BBL,USA,Arizona,Deadman's Wash,1994,1.5,35.43,-111.62,2295,None,,,250,Pinus ponderosa,Temperate,Forest,Unmanaged,Evergreen,Mature,Typic Argiborolls,Dry,,,,,,5.5,530,,,,Alkali absorption,14,0.58,,440,,,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Negative,g C/m2/yr,,,5,0.9,,899.5,-60.69,0,,,Positive,0.77,,,,,,,,,,,,,,,,,,,65.7,,,,,,,2900,,800,,2.00E+03,11300,,Carbon stocks estimated from figure 2,-0.43,-0.38,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237
557,00:00.0,1292,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill-NW20,1995.5,1,42.53,-72.18,340,None,,,60,Mixed hardwood,Temperate,Forest,Natural,Deciduous,Mature,Canton fsl,Dry,,,,,,8.5,1050,,,,IRGA,30,0.42,,730,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,2,20,,0.8,10,21.13,0.137,0,,,Mixed,1.93,3.5,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515
558,00:00.0,1292,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill-NW150,1995.5,1,42.53,-72.18,340,None,,,60,Tsuga canadensis,Temperate,Forest,Natural,Evergreen,Mature,Scituate fsl,Dry,,,,,,8.5,1050,,,,IRGA,30,0.42,,560,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,2,20,,0.8,10,21.13,0.137,0,,,Mixed,1.93,5.6,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515
559,00:00.0,1292,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill-NW250,1995.5,1,42.53,-72.18,340,None,,,60,Acer rubrum-Sphagnum,Temperate,Forest,Natural,Deciduous,Mature,Organic,Wet,,,,,,8.5,1050,,,,IRGA,30,0.42,,810,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,2,20,,0.8,10,21.13,0.137,0,,,Mixed,1.93,4.5,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515
560,00:00.0,1292,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill-SW20,1995.5,1,42.53,-72.18,340,None,,,60,Tsuga canadensis,Temperate,Forest,Natural,Evergreen,Mature,Whitman fsl,Wet,,,,,,8.5,1050,,,,IRGA,30,0.42,,710,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,2,20,,0.8,10,21.13,0.137,0,,,Mixed,1.93,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515
561,00:00.0,1292,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill-SW100,1995.5,1,42.53,-72.18,340,None,,,60,Mixed hardwood,Temperate,Forest,Natural,Deciduous,Mature,Scituate fsl,Dry,,,,,,8.5,1050,,,,IRGA,30,0.42,,830,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,2,20,,0.8,10,21.13,0.137,0,,,Mixed,1.93,4.1,4.1,4.1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515
562,00:00.0,1292,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill-SW200,1995.5,1,42.53,-72.18,340,None,,,60,Mixed hardwood,Temperate,Forest,Natural,Deciduous,Mature,Canton fsl,Dry,,,,,,8.5,1050,,,,IRGA,30,0.42,,720,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,2,20,,0.8,10,21.13,0.137,0,,,Mixed,1.93,3.4,3.4,3.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515
3247,00:00.0,1324,Janssens,,,BBL,French Guiana,,Paracou,1994,1,5.25,-52.92,,None,,,1,Mix,Tropical,Forest,Managed,Evergreen,Mature,Oxisol,Dry,,11.6,,,,26,2200,,,,IRGA,7,0.25,,946,119,,,,,,,,,,,,,,2.5,,,,,"Exponential, R=a+b exp(T/c)",Positive,umol CO2/m2/s,26,31,,,5,2.414,7.48E-12,1.176,,,,,,,,,,26,31,,,,,,,,,,,,,,,,,,,,,,,45,,,,-0.25,-0.08,5.25,-52.75,2758.55,26.32,3301.3,26.11,1994,575.46,0.331,0.943
174,00:00.0,1382,Russell,,,BBL,Canada,Saskatchewan,BOREAS SSA-OA,1994,1,53.63,-106.2,,None,,,70,Populus tremuloides,Boreal,Forest,Natural,Deciduous,Mature,Orthic Gray Luvisol,Dry,,,,,,0.5,406,,0.8,482,IRGA,7,0.5,Subtraction,905,,,,,,,,543,362,0.6,,,,,,,,,,"Exponential (2nd order), R=exp(a+b(T-d)+c(T-d)^2)",Positive,mg CO2/m2/s,0,17,10,0.87,10,-3.243,0.136,0,0,,None,3.41,3.9,3.9,3.9,3.9,,,,,,,,,,407,361,46,30,,123.5,30,153.5,,,,,,,,,,,,,0.37,0.2,53.75,-106.25,466.77,-0.03,442.3,-0.28,1994,98.814,1.161,-0.248
563,00:00.0,1384,Rustad,,Q11,BBL,USA,Maine,Howland Forest,1994,3,45.17,-68.67,60,None,,,85,Picea rubens,Temperate,Forest,Natural,Evergreen,Mature,Aquic Haplorthods,Mixed,,,,,,5.5,1000,,,,Soda lime,21,0.5,,427,,,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Positive,g CO2/m2/hr,,,,0.35,,-1.88,0.038,0,,,Positive,1.5,0.8,0.78,0.75,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rs model parameters give bad values,-0.17,-0.33,45.25,-68.75,1021.04,5.87,955.9,5.7,1994,178.117,0.742,-0.366
758,00:00.0,1405,Wagai,,,BBL,USA,Wisconsin,Goose Pond Sanctuary,1995,1,43.3,-89.35,305,None,,,19,Andropogon gerardii,Temperate,Grassland,Natural,Deciduous,Aggrading,Typic Argiudolls,Dry,1.33,,16,59,25,7.5,940,,,,IRGA,10,0.67,,719,,,,,,,,,,,,,,,,,,,,"Exponential (log2), log(R)=a+b log(T-c)",Positive,umol CO2/m2/s,3,36,,0.58,10,-0.113,0.033,0,,,Positive,0.83,,1.04,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,0.35,43.25,-89.25,847.62,7.84,883.5,8.13,1995,131.481,0.898,0.273
2831,00:00.0,1479,Londo,,,BBL,USA,Texas,Neches River,1993.5,1.5,30.65,-94.08,18,None,,,65,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana,Temperate,Forest,Natural,Deciduous,Mature,Clay loam (various),Dry,,,,,,19.4,1320,,,,Soda lime,30,1,,493,25,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,g CO2/m2/day,10,25,,0.31,10,0.908,2.093,0,,,Mixed,0.5,,,2.09,,2.09,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.08,30.75,-94.25,1346.94,19.08,1592.9,19.05,1994,272.403,0.679,0.903
