"Record_number","Entry_date","Study_number","Author","Duplicate_record","Quality_flag","Contributor","Country","Region","Site_name","Study_midyear","YearsOfData","Latitude","Longitude","Elevation","Manipulation","Manipulation_level","Age_ecosystem","Age_disturbance","Species","Biome","Ecosystem_type","Ecosystem_state","Leaf_habit","Stage","Soil_type","Soil_drainage","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Rs_annual_err","Rs_interann_err","Rs_max","Rs_maxday","Rs_min","Rs_minday","Rlitter_annual","Ra_annual","Rh_annual","RC_annual","Rs_spring","Rs_summer","Rs_autumn","Rs_winter","Rs_growingseason","Rs_wet","Rs_dry","RC_seasonal","RC_season","Model_type","Temp_effect","Model_output_units","Model_temp_min","Model_temp_max","Model_N","Model_R2","T_depth","Model_paramA","Model_paramB","Model_paramC","Model_paramD","Model_paramE","WC_effect","R10","Q10_0_10","Q10_5_15","Q10_10_20","Q10_0_20","Q10_other1","Q10_other1_temp_min","Q10_other1_temp_max","Q10_other2","Q10_other2_temp_min","Q10_other2_temp_max","GPP","ER","NEP","NPP","ANPP","BNPP","NPP_FR","TBCA","Litter_flux","Rootlitter_flux","TotDet_flux","Ndep","LAI","BA","C_veg_total","C_AG","C_BG","C_CR","C_FR","C_litter","C_soilmineral","C_soildepth","Notes","Lat_Adj","Long_Adj","Lat_Round","Long_Round","MAP_Del","MAT_Del","PAnnual_Del","TAnnual_Del","Year","PRECIP_SD","TAIR_SD","SPI","Study_TS_Annual","TS_Flag","Annual_TS_Coverage","TS_Source","mtr_out_TAnnual","Rs_TAIR_units_TAnnual","Rs_TAIR_TAnnual","Rs_annual_bahn_TAnnual","mtr_out_MAT","Rs_TAIR_units_MAT","Rs_TAIR_MAT","Rs_annual_bahn_MAT","mtr_out","Rs_TAIR_units","Rs_TAIR","Rs_annual_bahn","Rs_annual_bahn_err","higherr","labl","TAIR_LTM_dev","TAIR_dev"
1651,"00:00.0",267,"Gupta",NA,"","BBL","India","","Kurukshetra",1975.5,1,29.97,76.18,250,"None","",NA,NA,"Mix","Tropical","Grassland","Natural","Deciduous","Mature","Alluvial","Dry",NA,NA,NA,NA,NA,24.5,661,NA,NA,NA,"Soda lime",10,1,"Comparison",470,NA,NA,NA,NA,NA,NA,NA,197,273,0.42,NA,NA,NA,NA,NA,NA,NA,NA,"","Linear, R=a+b(T-c)","Positive","mg CO2/m2/hr",15,35,NA,0.69,-200,-7.8,8.77,0,NA,NA,"Positive",NA,NA,NA,NA,NA,1.6,15,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.03,-0.18,29.75,76.25,507.49,24.45,668,24.35,1976,164.558,0.43,0.975,23.493,"",1,"MGRsD",FALSE,205.7495,1.2989235466845,592.886090902802,FALSE,206.6265,1.3044601625715,595.426922834611,FALSE,198.23361,1.25147474853291,571.113585603234,0.22,FALSE,NA,0.0500000000000007,NA
141,"00:00.0",316,"Nakane 1983",NA,"","BBL","Japan","","Fuchu",1980,1,34.38,132.45,NA,"None","",NA,80,"Pinus densiflora","Temperate","Forest","Unmanaged","Evergreen","Mature","Sandy loam","Dry",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"KOH trap",15,1,"Comparison",1299,NA,NA,NA,NA,NA,NA,NA,525,774,0.4,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",4,30,NA,NA,NA,133,0.09,0,NA,NA,"",2.06,2.45,2.45,2.45,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7695,NA,845,NA,NA,NA,NA,"",-0.38,-0.45,34.25,132.25,1455.51,16.09,1971.3,15.21,1980,259.858,0.471,0.05,13.719,"",1,"MGRsD",FALSE,522.826217232743,3.30067039962477,1514.17799674383,FALSE,565.917964256194,3.57271424360267,1639.67884314165,FALSE,457.171744222027,2.88618511077215,1323.07436021181,0.02,FALSE,NA,1.09,NA
2472,"00:00.0",352,"Nakane",NA,"","BBL","Japan","Hiroshima","Mt. Takao",1981.5,1,34.4,132.52,NA,"None","",NA,40,"Pinus densiflora","Temperate","Forest","Natural","Evergreen","Aggrading","Sandy loam","Dry",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"Alkali absorption",15,1,"",987,NA,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",2,22,NA,NA,0,147,0.072,0,NA,NA,"Mixed",1.91,2.05,2.05,2.05,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,NA,NA,NA,NA,NA,6870,5620,1250,730,520,NA,NA,NA,"",-0.4,0.48,34.25,132.75,1455.51,16.09,1471.3,15.86,1982,259.858,0.471,0.061,14.3,"",1,"Table 4",FALSE,460.518296527362,2.90731233387408,1332.81191543124,FALSE,468.207974320114,2.95585827712751,1355.18822556442,FALSE,411.592007965827,2.59843426484131,1190.4893064951,0.21,FALSE,NA,1.09,NA
2473,"00:00.0",352,"Nakane",NA,"","BBL","Japan","Hiroshima","Mt. Takao",1980,1,34.4,132.52,NA,"None","",NA,80,"Pinus densiflora","Temperate","Forest","Natural","Evergreen","Mature","Sandy loam","Dry",NA,NA,NA,NA,NA,15,1544,NA,NA,NA,"Alkali absorption",15,1,"",1255,NA,NA,NA,NA,NA,NA,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",2,22,NA,NA,0,120,0.097,0,NA,NA,"Mixed",2,2.64,2.64,2.64,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.5,NA,NA,NA,NA,NA,9380,7690,1690,1110,580,NA,NA,NA,"",-0.4,0.48,34.25,132.75,1455.51,16.09,1971.3,15.21,1980,259.858,0.471,1.985,13.64,"",1,"Table 4",FALSE,524.718402648005,3.3126160140276,1519.68767684563,FALSE,571.475574353199,3.60780016419199,1655.86872749679,FALSE,450.596266697092,2.84467325976968,1303.9426363213,0.04,FALSE,NA,1.09,NA
1655,"00:00.0",395,"Mathes",NA,"Q01","BBL","Germany","","Bremen rubble dump",1984,2.5,53.17,8.08,NA,"None","",NA,3,"Grasses (mix)","Temperate","Agriculture","Managed","Deciduous","Aggrading","","Dry",NA,13,NA,NA,NA,8.5,954,NA,NA,NA,"IRGA",14,1,"",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Linear, R=a+b(T^2)","Positive","mg CO2/m2/hr",0,21,NA,NA,5,11,0.42,NA,NA,NA,"None",0.31,24.67,7.84,3.88,9.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated from figure in text; heavily disturbed site",-0.17,-0.08,53.25,8.25,713.27,9.12,721.1,8.34,1984,122.626,0.837,0.064,10.931,"",1,"MGRsD",FALSE,40.213352,0.253872159125112,114.861456451475,FALSE,45.933248,0.289982611879488,131.293457924687,FALSE,61.18443962,0.38626538248265,175.157723483155,0.12,FALSE,NA,0.619999999999999,NA
1656,"00:00.0",395,"Mathes",NA,"Q01","BBL","Germany","","Bremen rubble dump",1984,2.5,53.17,8.08,NA,"None","",NA,3,"Lotus corniculatus","Temperate","Agriculture","Managed","Deciduous","Aggrading","","Dry",NA,13,NA,NA,NA,8.5,954,NA,NA,NA,"IRGA",14,1,"",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Linear, R=a+b(T^2)","Positive","mg CO2/m2/hr",0,21,NA,NA,5,31,0.58,NA,NA,NA,"None",0.37,3.63,4.18,3.17,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estimated from figure in text; heavily disturbed site",-0.17,-0.08,53.25,8.25,713.27,9.12,721.1,8.34,1984,122.626,0.837,0.064,10.931,"",1,"MGRsD",FALSE,71.342248,0.450392957458488,204.40678453327,FALSE,79.241152,0.500259773166912,227.167165353963,FALSE,100.30232138,0.633221694476041,287.911165541226,0.15,FALSE,NA,0.619999999999999,NA
821,"00:00.0",408,"Tsutsumi",NA,"","BBL","Japan","","Mount Hiei",1975.5,1,35.08,135.83,450,"None","",NA,27,"Chamaecyparis obtusa","Temperate","Forest","Unmanaged","Evergreen","Mature","Sandy loam","Dry",NA,NA,NA,NA,NA,12.1,1666,NA,NA,NA,"Soda lime",15,1,"",536,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",-2,25,NA,0.91,-30,86.133,0.067,0,NA,NA,"",1.06,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.08,0.17,35.25,135.75,1951.65,12.35,2183.4,11.63,1976,206.588,0.535,1.122,14.28,"",1,"Rs_Ts_Relationship",FALSE,187.748370828892,1.18528006007937,540.746768118341,FALSE,197.027362151632,1.2438595478477,567.619661359903,FALSE,224.225583268224,1.41556548072371,646.426729802404,0.21,FALSE,NA,0.25,NA
2474,"00:00.0",447,"Rajvanshi",NA,"","BBL","India","","Kurukshetra",1979.5,1.5,29.97,76.18,NA,"None","",NA,NA,"Dalbergia sissoo","Tropical","Forest","Natural","Deciduous","Mature","","Dry",NA,NA,NA,NA,NA,24.5,661,NA,NA,NA,"Alkali absorption",7,1,"",683,NA,NA,4.08,225,0.71,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Linear, R=a+b(T-c)","Mixed","mg CO2/m2/hr",10,38,NA,0.29,NA,-174.92,21.66,0,NA,NA,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.03,-0.18,29.75,76.25,507.49,24.45,483.4,24.88,1980,164.558,0.43,-0.146,25.673,"",1,"MGRsD",FALSE,363.9808,2.2978584718848,1052.07994716078,FALSE,354.667,2.239059232377,1025.01508669526,FALSE,381.15718,2.40629520893058,1102.00232628148,0.61,FALSE,NA,0.0500000000000007,NA
2529,"00:00.0",560,"Naganawa",NA,"Q01","BBL","Japan","Shimane","Shimane University Experimental Farm",1987,1,35.5,133.1,NA,"None","",NA,1,"Mix","Temperate","Agriculture","Managed","Deciduous","Aggrading","Sandy loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",30,0.91,"",1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (log1), log(R)=a+b(T-c)","Positive","mmol CO2/m2/hr",4,40,NA,0.76,NA,0.311,0.034,0,NA,NA,"Negative",1.24,NA,2.2,2.2,NA,2.2,4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rs estimated from figure",0.5,-0.1,35.75,133.25,2293.48,15.07,2021.4,15.44,1987,259.858,0.471,0.05,19.55,"TAIR_1",0.91,"MGRsD and TAIR_Del",FALSE,6.85425093561217,1.90395859474877,870.847222284913,FALSE,6.65855513200482,1.84959864925879,845.85133467739,FALSE,9.45583749597546,2.62662152876115,1203.47359752844,0.15,FALSE,NA,NA,NA
1660,"00:00.0",680,"Bridgham",NA,"","BBL","USA","North Carolina","Croatan National Forest-short pocosin",1990,1,34.92,-77.08,NA,"None","",NA,NA,"Pinus spp.","Temperate","Wetland","Natural","Deciduous","Mature","Dysic, thermic Medisaprists","Wet",NA,NA,NA,NA,NA,16.8,1349,NA,NA,NA,"Alkali absorption",30,0.83,"",672,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","mol CO2/m2/day",NA,NA,NA,0.67,10,-2.96,0.057,0,NA,NA,"",1.06,NA,1.77,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.08,0.08,34.75,-77.25,1374.37,16.52,1103.8,18.6,1990,202.641,0.677,-1.335,19,"",1,"Rs_Ts_Relationship",FALSE,0.149598535938051,1.73146453571056,791.544535289974,FALSE,0.132873198535485,1.53788424176752,702.598721870035,FALSE,0.153048563416801,1.77139540929315,809.898770112707,0.21,FALSE,NA,0.280000000000001,NA
1661,"00:00.0",680,"Bridgham",NA,"","BBL","USA","North Carolina","Croatan National Forest-tall pocosin",1990,1,34.92,-77.08,NA,"None","",NA,NA,"Pinus spp.","Temperate","Wetland","Natural","Deciduous","Mature","Dysic, thermic Medisaprists","Wet",NA,NA,NA,NA,NA,16.8,1349,NA,NA,NA,"Alkali absorption",30,0.83,"",794,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","mol CO2/m2/day",NA,NA,NA,0.78,10,-3.22,0.084,0,NA,NA,"",1.08,NA,2.33,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.08,0.08,34.75,-77.25,1374.37,16.52,1103.8,18.6,1990,202.641,0.677,-1.335,18,"",1,"Rs_Ts_Relationship",FALSE,0.19059586169237,2.20597062066297,1009.78632160654,FALSE,0.16004183966927,1.85233610663119,847.109983343624,FALSE,0.181227886175217,2.09754497814149,959.89304297473,0.21,FALSE,NA,0.280000000000001,NA
247,"00:00.0",900,"Toland",NA,"","BBL","USA","Michigan","Manistee National Forest",1992,1,44.8,-85.8,375,"None","",NA,NA,"Acer saccharum-Quercus rubra","Temperate","Forest","Natural","Deciduous","Mature","Typic Haplorthod","Dry",NA,NA,NA,NA,NA,7.2,810,NA,NA,NA,"Soda lime",30,0.67,"",487,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g C/m2/day",3,16,28,0.43,10,0.938,0.069,0,NA,NA,"",1.87,1.99,1.99,1.99,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.2,-0.2,44.75,-85.75,756.15,6.93,624.8,6.56,1992,136.059,0.958,-0.965,7.59,"TAIR_4",0.67,"MGRsD and TAIR_Del",FALSE,1.47496560374371,1.42261342977348,649.662642587957,FALSE,1.51310626961653,1.45940033745014,666.55394811653,FALSE,1.58360622953715,1.52739798398984,697.782182602853,0.43,FALSE,NA,0.27,NA
249,"00:00.0",900,"Toland",NA,"","BBL","USA","Michigan","Manistee National Forest",1992,1,44.8,-85.8,375,"None","",NA,NA,"Acer saccharum-Tilia americana","Temperate","Forest","Natural","Deciduous","Mature","Typic Haplorthod","Dry",NA,NA,NA,NA,NA,7.2,810,NA,NA,NA,"Soda lime",30,0.67,"",469,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g C/m2/day",3,16,28,0.43,10,0.938,0.069,0,NA,NA,"",1.87,1.99,1.99,1.99,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.2,-0.2,44.75,-85.75,756.15,6.93,624.8,6.56,1992,136.059,0.958,-0.965,7.59,"TAIR_4",0.67,"MGRsD and TAIR_Del",FALSE,1.47496560374371,1.42261342977348,649.662642587957,FALSE,1.51310626961653,1.45940033745014,666.55394811653,FALSE,1.58360622953715,1.52739798398984,697.782182602853,0.49,FALSE,NA,0.27,NA
33,"00:00.0",951,"Haynes",NA,"Q10","BBL","USA","Wisconsin","Haynes1",1991,1,46.17,-89.67,NA,"None","",NA,31,"Pinus resinosa","Temperate","Forest","Managed","Evergreen","Mature","Haplorthod (loamy fine sand)","Dry",NA,NA,NA,NA,NA,4.2,586,NA,NA,NA,"Soda lime",30,0.6,"Exclusion",541,30,29,NA,NA,NA,NA,NA,362,496,0.42,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (other), R=a 10^(b(T-c))","Positive","g CO2/m2/hr",NA,NA,NA,0.8,10,0.158,0.023,0,NA,NA,"",1.68,1.7,1.7,1.7,1.7,1.94,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.5,758,146,205.2,351.2,NA,NA,42.4,NA,NA,NA,NA,431,NA,NA,NA,"Model units corrected from mg CO2/m2/hr",-0.17,-0.33,46.25,-89.75,800.17,4.33,1063.3,4.86,1991,140.295,0.888,1.876,3.97,"",1,"Rs_Ts_Relationship",FALSE,0.204379384518278,1.29027389213401,588.916758309279,FALSE,0.198722520519483,1.25456136688984,572.529787283907,FALSE,0.194969683621246,1.23086921475499,561.65984380166,0.04,FALSE,NA,0.13,NA
35,"00:00.0",951,"Haynes",NA,"Q10","BBL","USA","Wisconsin","Haynes1",1992,1,46.17,-89.67,NA,"None","",NA,31,"Pinus resinosa","Temperate","Forest","Managed","Evergreen","Mature","Haplorthod (loamy fine sand)","Dry",NA,NA,NA,NA,NA,4.2,586,NA,NA,NA,"Soda lime",30,0.6,"Exclusion",483,20,29,NA,NA,NA,NA,NA,362,496,0.42,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (other), R=a 10^(b(T-c))","Positive","g CO2/m2/hr",NA,NA,NA,0.8,10,0.158,0.023,0,NA,NA,"",1.68,1.7,1.7,1.7,1.7,1.94,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.5,618,151,200.2,351.2,NA,NA,42.4,NA,NA,NA,NA,431,NA,NA,NA,"Model units corrected from mg CO2/m2/hr",-0.17,-0.33,46.25,-89.75,800.17,4.33,786,4.31,1992,140.295,0.888,-0.101,3.97,"",1,"Rs_Ts_Relationship",FALSE,0.198512147215551,1.25323325259736,571.92041981366,FALSE,0.198722520519483,1.25456136688984,572.529787283907,FALSE,0.194969683621246,1.23086921475499,561.65984380166,0.16,FALSE,NA,0.13,NA
37,"00:00.0",951,"Haynes",NA,"Q10","BBL","USA","Wisconsin","Haynes1",1993,1,46.17,-89.67,NA,"None","",NA,31,"Pinus resinosa","Temperate","Forest","Managed","Evergreen","Mature","Haplorthod (loamy fine sand)","Dry",NA,NA,NA,NA,NA,4.2,586,NA,NA,NA,"Soda lime",30,0.6,"Exclusion",505,20,29,NA,NA,NA,NA,NA,362,496,0.42,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (other), R=a 10^(b(T-c))","Positive","g CO2/m2/hr",NA,NA,NA,0.8,10,0.158,0.023,0,NA,NA,"",1.68,1.7,1.7,1.7,1.7,1.94,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.5,791,110,241.2,351.2,NA,NA,42.4,NA,NA,NA,NA,431,NA,NA,NA,"Model units corrected from mg CO2/m2/hr",-0.17,-0.33,46.25,-89.75,800.17,4.33,780.1,3.73,1993,140.295,0.888,-0.143,3.97,"",1,"Rs_Ts_Relationship",FALSE,0.192507248613685,1.21532353920253,554.528110840632,FALSE,0.198722520519483,1.25456136688984,572.529787283907,FALSE,0.194969683621246,1.23086921475499,561.65984380166,0.11,FALSE,NA,0.13,NA
699,"00:00.0",986,"Piñol",NA,"","BBL","Spain","","Prades",1991,1,41.22,0.92,975,"None","",NA,40,"Quercus ilex","Mediterranean","Forest","Unmanaged","Deciduous","Aggrading","Xerochrepts w/ Xerothents","Dry",1.26,NA,NA,NA,NA,12,547,NA,NA,665,"IRGA",14,1,"",1069,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (log2), log(R)=a+b log(T-c)","Positive","mg CO2/m2/hr",3,21,25,0.28,10,1.33,0.68,0,NA,NA,"None",0.65,NA,2.11,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.22,0.08,41.25,0.75,454.48,13.56,435,13.25,1991,109.972,0.567,-0.177,10.9,"",1,"Page 9",FALSE,123.910125608572,0.782260855193369,356.081997811522,FALSE,125.874161014664,0.794660068000669,361.756789227399,FALSE,108.505066784187,0.685006700772323,311.588838762704,0.71,FALSE,NA,1.56,NA
700,"00:00.0",986,"Piñol",NA,"","BBL","Spain","","Prades",1991,1,41.22,0.92,700,"None","",NA,40,"Quercus ilex","Mediterranean","Forest","Unmanaged","Deciduous","Aggrading","Xerochrepts w/ Xerothents","Dry",1.32,NA,NA,NA,NA,12,547,NA,NA,665,"IRGA",14,1,"",657,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (log2), log(R)=a+b log(T-c)","Positive","mg CO2/m2/hr",1,20,25,0.17,10,1.52,0.3,0,NA,NA,"Positive",0.42,NA,1.39,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.22,0.08,41.25,0.75,454.48,13.56,435,13.25,1991,109.972,0.567,-0.177,11.6,"",1,"Page 9",FALSE,71.8893841989965,0.453847099957595,205.982913738704,FALSE,72.3898883601973,0.457006848293301,207.424767292098,FALSE,69.0776248981572,0.436096095150928,197.883809603066,0.7,FALSE,NA,1.56,NA
701,"00:00.0",986,"Piñol",NA,"","BBL","Spain","","Montseny",1991,1,41.77,2.35,670,"None","",NA,40,"Quercus ilex","Mediterranean","Forest","Unmanaged","Deciduous","Aggrading","Xerochrepts w/ Xerothents","Dry",1.43,NA,NA,NA,NA,12,902,NA,NA,908,"IRGA",14,1,"",727,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (log2), log(R)=a+b log(T-c)","Positive","mg CO2/m2/hr",4,22,25,0.72,10,0.02,1.74,0,NA,NA,"Mixed",0.36,NA,6.76,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.23,-0.35,41.75,2.25,810.72,12.24,994.1,11.67,1991,168.931,0.813,1.086,11.1,"",1,"Page 9",FALSE,75.2841046140334,0.475278414646097,215.763476582258,FALSE,81.7974315512164,0.516397900846362,234.535671202182,FALSE,69.0020483462178,0.435618970478006,197.666140124216,0.73,FALSE,NA,0.24,NA
114,"00:00.0",1078,"Lamade",NA,"","BBL","Benin","","Ouidah",1993,1,6.38,2.13,NA,"None","",NA,20,"Elaeis guineensis","Tropical","Forest","Managed","Evergreen","Mature","Ferrasol","Dry",1.5,NA,NA,NA,NA,27,950,NA,NA,NA,"IRGA",0.04,0.08,"Extraction",1610,NA,NA,NA,NA,NA,NA,NA,1111,499,0.69,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",20,33,11,0.76,15,0.62,0.07,0,NA,NA,"",NA,NA,NA,2,NA,2,20,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.38,-0.13,6.25,2.25,898.23,26.96,716.4,26.98,1993,225.756,0.391,-0.02,24.568,"",0.08,"MGRsD",FALSE,4.09826699028373,4.09826699028373,1882.2729895904,FALSE,4.09253343092537,4.09253343092537,1879.62544114993,FALSE,3.46157676972503,3.46157676972503,1588.40179058272,0.01,FALSE,NA,0.0399999999999991,NA
3252,"00:00.0",1093,"Nakane",NA,"Q03,Q10","BBL","Japan","Hiroshima","Yoshiwa",1992.5,1,34.18,132.13,705,"None","",NA,102,"Quercus serrata","Temperate","Forest","Natural","Deciduous","Mature","","Dry",NA,NA,NA,NA,NA,12.1,2174,NA,NA,NA,"Soda lime",20,1,"",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",3,22,NA,0.84,0,84.67,0.115,0,NA,NA,"",1.69,3.16,3.16,3.16,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11325,NA,NA,NA,610,NA,NA,"Table and text disagree on annual Rs, but figure seems to agree with text",-0.18,-0.13,34.25,132.25,1775,14.7,2331.3,14.19,1993,259.858,0.471,0.05,12.37,"",1,"Figure 2",FALSE,432.945280766975,2.73324027331369,1252.593611274,FALSE,459.096922387101,2.8983390127266,1328.67605718658,FALSE,351.184366993648,2.21707291398297,1014.89592543994,0.08,FALSE,NA,2.6,NA
706,"00:00.0",1099,"Paludan",NA,"","BBL","Denmark","","Voldby Stream-LN",1993.5,1,56.23,9.82,46,"None","",NA,NA,"Alnus spp., Salix spp.","Temperate","Wetland","Unmanaged","Deciduous","Mature","Organic","Wet",NA,NA,NA,NA,NA,7.8,720,NA,NA,NA,"Gas chromatography",30,0.83,"",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","mmol CO2/m2/hr",0.7,12.7,NA,0.69,NA,1.103,0.093,0,NA,NA,"",0.78,2.53,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.23,0.18,56.25,9.75,636.93,7.39,400.8,7.95,1994,165.744,0.792,-1.425,7.16,"TAIR_2",0.83,"MGRsD and TAIR_Del",FALSE,2.31031467978569,0.641754078231649,291.811732279096,FALSE,2.19307296415628,0.609186934975206,276.925248804535,FALSE,2.14666127601393,0.596294799369795,271.033411746403,0.18,FALSE,NA,0.41,NA
